,company,Founded Date,website,Headquarters Location,Industry Groups,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,age,founding_year,org_uuid,snapshot_in_window
292,Pixaera,2019-08-17,https://pixaera.com,"Wilmington, Delaware, United States","Education, Gaming, Hardware, Software",2.0,Seed,2022-10-27,4500000.0,Seed,5700000.0,Private,,,,,,4,2019,5877,False
296,Fintainium,2018-01-01,https://fintainium.com/,"Jacksonville, Florida, United States","Financial Services, Software",1.0,Seed,2022-06-13,2500000.0,Seed,2500000.0,Private,,,0.0,2.0,Computing; Calculating,5,2018,5878,False
298,Pngme,2018-07-28,https://www.pngme.com,"San Francisco, California, United States","Data and Analytics, Financial Services, Software",3.0,Early Stage Venture,2021-08-17,15000000.0,Series A,18336005.0,Private,,,,,,5,2018,5879,False
301,Project Admission,2018-01-01,http://projectadmission.com/,"Nashville, Tennessee, United States","Commerce and Shopping, Events, Media and Entertainment, Sports",4.0,,2023-06-23,3200000.0,Venture - Series Unknown,12320000.0,Private,,,,,,5,2018,5880,False
307,Werewool,2018-01-01,https://www.werewool.bio/,"New York, New York, United States","Manufacturing, Sustainability",2.0,Seed,2023-05-10,3700000.0,Seed,3700000.0,Private,,,,,,5,2018,5881,False
311,Spike Technologies,2022-01-01,https://spikeapi.com,"Palo Alto, California, United States","Artificial Intelligence, Data and Analytics, Health Care, Information Technology, Software",1.0,Seed,2022-12-14,700000.0,Pre-Seed,700000.0,Private,,,,,,1,2022,5882,False
321,CourMed,2018-01-01,http://courmed.com,"Miami Beach, Florida, United States",Health Care,1.0,Seed,2021-07-01,3500000.0,Seed,3500000.0,Private,,,,,,5,2018,5884,False
323,Nudge Security,2022-01-01,https://www.nudgesecurity.com/,"Austin, Texas, United States","Information Technology, Privacy and Security",1.0,Seed,2022-04-05,7000000.0,Seed,7000000.0,Private,,,,,,1,2022,5885,False
325,Playgig,2021-01-01,https://www.playgig.com/,"Manhattan Beach, California, United States",Gaming,1.0,Seed,2022-11-03,10850000.0,Seed,10850000.0,Private,,,,,,2,2021,5886,False
331,Redeem,2022-01-01,https://redeem.xyz,"Kansas City, Kansas, United States","Blockchain and Cryptocurrency, Financial Services, Other",1.0,Seed,2023-03-01,2500000.0,Pre-Seed,2500000.0,Private,,,,,,1,2022,5887,False
335,Butter,2020-01-01,https://butterapp.io/,"California City, California, United States","Commerce and Shopping, Hardware, Software, Transportation",1.0,Early Stage Venture,2022-11-14,9000000.0,Series A,9000000.0,Private,,,,,,3,2020,5888,False
343,Coros,2019-01-01,https://www.coros.net/,"Menlo Park, California, United States","Administrative Services, Transportation",2.0,Seed,2021-11-17,6100000.0,Seed,6100000.0,Private,,,,,,4,2019,5889,False
344,Fairing,2020-02-06,https://fairing.co,"New York, New York, United States","Commerce and Shopping, Software",2.0,Seed,2022-03-28,4500000.0,Seed,4958000.0,Private,,,0.0,0.0,,3,2020,5890,False
347,Spree3D,2020-01-01,https://spree3d.com/,"Incline Village, Nevada, United States","Clothing and Apparel, Design, Media and Entertainment, Software",2.0,,2022-11-18,7000000.0,Venture - Series Unknown,7500000.0,Private,,,,,,3,2020,5891,False
349,Crave,2019-09-01,https://www.craveup.com,"Los Angeles, California, United States","Apps, Financial Services, Mobile, Payments, Software",3.0,Seed,2021-12-15,350000.0,Pre-Seed,1515738.0,Private,,,,,,4,2019,5892,False
357,AiFlow,2022-11-01,https://www.aiflow.solutions/,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Financial Services, Science and Engineering, Software",1.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,1,2022,5893,False
361,Lantern,2018-09-01,https://www.lantern.co/,"New York, New York, United States","Community and Lifestyle, Health Care, Information Technology, Internet Services",3.0,Seed,2022-03-24,,Seed,2280000.0,Private,,,0.0,0.0,,5,2018,5894,False
365,CloudSphere,2020-01-01,https://cloudsphere.com/,"Los Altos, California, United States",Software,1.0,,2020-06-30,15000000.0,Venture - Series Unknown,15000000.0,Private,,,,,,3,2020,5895,False
367,Aliada Therapeutics,2021-01-01,https://www.aliadatx.com/,"Boston, Massachusetts, United States","Biotechnology, Health Care, Science and Engineering",1.0,,2022-12-30,31999994.0,Venture - Series Unknown,31999994.0,Private,,,0.0,2.0,Medical Or Veterinary Science; Hygiene,2,2021,5896,False
368,Canonical Crypto,2021-01-01,https://www.canonical.cc/,"San Francisco, California, United States","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",1.0,,2022-06-02,20000000.0,Venture - Series Unknown,20000000.0,Private,,,,,,2,2021,5897,False
371,Burlingame Studios,2021-01-01,https://bgamestudios.com/,"Burlingame, California, United States",Gaming,1.0,,2022-03-10,20000000.0,Corporate Round,20000000.0,Private,,,,,,2,2021,5898,False
372,Landing,2019-03-01,https://www.hellolanding.com,"Birmingham, Alabama, United States","Commerce and Shopping, Real Estate",8.0,Late Stage Venture,2022-08-25,125000000.0,Series C,350000000.0,Private,,,0.0,1.0,,4,2019,5899,False
374,Hydra Host,2021-01-01,https://www.hydrahost.com,"Miami, Florida, United States","Hardware, Internet Services, Software",1.0,Seed,2022-04-06,10000000.0,Seed,10000000.0,Private,,,,,,2,2021,5900,False
379,Polaris Quantum Biotech,2020-01-01,https://www.polarisqb.com/,"Durham, North Carolina, United States","Artificial Intelligence, Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",1.0,Seed,2021-08-10,2100000.0,Seed,2100000.0,Private,,,,,,3,2020,5901,False
381,BookOutdoors,2021-07-01,https://bookoutdoors.com,"Denver, Colorado, United States","Internet Services, Sports, Travel and Tourism",1.0,Seed,2022-11-03,4000000.0,Seed,4000000.0,Private,,,,,,2,2021,5902,False
387,Healthycell,2018-01-01,https://www.healthycell.com/,"Charleston, South Carolina, United States","Biotechnology, Food and Beverage, Health Care, Science and Engineering",5.0,,2022-12-01,2000000.0,Venture - Series Unknown,6470000.0,Private,,,,,,5,2018,5903,False
388,Adyton,2018-01-01,https://www.adyton.io/,"Dallas, Texas, United States","Information Technology, Internet Services, Software",2.0,Early Stage Venture,2022-05-09,10000000.0,Series A,14164000.0,Private,,,,,,5,2018,5904,False
392,Kindred,2018-09-01,https://kindredmembers.com,"New York, New York, United States","Community and Lifestyle, Education, Professional Services, Software",2.0,Seed,2019-12-26,5200000.0,Seed,8200000.0,Private,,,,,,5,2018,5905,False
394,Notional Finance,2020-01-01,http://notional.finance/,"New York, New York, United States","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",3.0,Early Stage Venture,2021-04-29,10000000.0,Series A,11300000.0,Private,,,0.0,2.0,,3,2020,5906,False
395,wasted*,2020-01-01,https://wasted.earth,"Burlington, Vermont, United States",Sustainability,3.0,Seed,2023-05-30,,Pre-Seed,13197480.0,Private,,,,,,3,2020,5907,False
396,Wile,2021-01-01,https://wilewomen.com/,"Portland, Oregon, United States","Community and Lifestyle, Health Care, Sports",1.0,Seed,2022-03-03,3000000.0,Seed,3000000.0,Private,,,0.0,1.0,,2,2021,5908,False
398,Rubix,2023-06-29,https://rbx.club,"Redmond, Washington, United States","Artificial Intelligence, Blockchain and Cryptocurrency, Data and Analytics, Other, Professional Services, Science and Engineering, Software",2.0,Seed,2023-09-12,,Non-equity Assistance,400000.0,Private,,,,,,0,2023,5909,False
401,Steelhead Composites,2018-08-01,http://steelheadcomposites.com,"Golden, Colorado, United States","Energy, Manufacturing, Science and Engineering, Sustainability, Transportation",8.0,,2023-07-14,1896235.0,Venture - Series Unknown,16394805.0,Private,,,4.0,0.0,Storing Of Distributing Gases Or Liquids,5,2018,5910,False
402,Coperniq,2019-01-01,https://www.coperniq.io,"San Ramon, California, United States","Administrative Services, Energy, Natural Resources, Other, Sustainability",1.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,4,2019,5911,False
404,Gradient Works,2020-01-01,https://www.gradient.works/,"Austin, Texas, United States",Software,2.0,Seed,2023-08-14,2000000.0,Seed,4000000.0,Private,,,,,,3,2020,5912,False
406,Enlaza Therapeutics,2020-01-01,https://enlazatx.com/,"La Jolla, California, United States","Biotechnology, Health Care, Science and Engineering",1.0,Seed,2022-10-12,61000000.0,Seed,61000000.0,Private,,,1.0,0.0,Medical Or Veterinary Science; Hygiene,3,2020,5913,False
414,Viirtue,2018-01-01,https://viirtue.com,"St. Petersburg, Florida, United States","Hardware, Information Technology, Software",1.0,Early Stage Venture,2023-03-07,10800000.0,Series A,10800000.0,Private,,,,,,5,2018,5914,False
425,Data Mynt,2021-03-01,https://datamynt.com,"Oakland, California, United States","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Transportation",2.0,Seed,2022-08-01,2500000.0,Seed,2700000.0,Private,,,,,,2,2021,5915,False
430,STAQ Pharma,2018-01-01,https://staqpharma.com/,"Denver, Colorado, United States","Biotechnology, Health Care, Science and Engineering",3.0,,2023-04-28,10121691.0,Venture - Series Unknown,19121691.0,Private,,,0.0,1.0,,5,2018,5916,False
432,Oncyber,2021-02-01,https://oncyber.io,"New York, New York, United States","Blockchain and Cryptocurrency, Hardware, Other, Software",1.0,Seed,2022-01-20,6700000.0,Seed,6700000.0,Private,,,,,,2,2021,5917,False
433,iCashe,2020-01-01,https://icashe.com/,"Portland, Oregon, United States","Financial Services, Lending and Investments, Payments",1.0,,2023-03-03,2399994.0,Venture - Series Unknown,2399994.0,Private,,,52.0,1.0,Computing; Calculating,3,2020,5918,False
434,BlossomHill Therapeutics,2020-01-01,http://bhtherapeutics.com/,"San Diego, California, United States","Biotechnology, Health Care, Science and Engineering",1.0,Early Stage Venture,2021-03-03,71000000.0,Series A,71000000.0,Private,,,,,,3,2020,5919,False
451,Hopewell Therapeutics,2018-01-01,https://www.hopewell-tx.com,"Woburn, Massachusetts, United States","Biotechnology, Health Care, Science and Engineering",4.0,Seed,2023-06-02,25000000.0,Seed,40115596.0,Private,,,0.0,1.0,,5,2018,5920,False
452,Engrail Therapeutics,2019-01-01,https://engrail.com/,"San Diego, California, United States","Biotechnology, Health Care, Science and Engineering",2.0,Early Stage Venture,2021-08-03,32000000.0,Series A,64000000.0,Private,,,2.0,0.0,Medical Or Veterinary Science; Hygiene,4,2019,5921,False
457,CareAR,2018-12-01,https://www.CareAR.com,"Austin, Texas, United States","Hardware, Software",1.0,M&A,2021-09-02,10000000.0,Corporate Round,10000000.0,Private,,,,,,5,2018,5922,False
466,Halfdays,2019-09-26,https://www.halfdays.com,"Denver, Colorado, United States","Clothing and Apparel, Commerce and Shopping, Design",3.0,,2022-07-22,,Venture - Series Unknown,2350000.0,Private,,,0.0,1.0,,4,2019,5923,False
467,Shield,2022-01-01,https://www.getshield.xyz/,"Miami, Florida, United States","Artificial Intelligence, Blockchain and Cryptocurrency, Data and Analytics, Information Technology, Other, Privacy and Security, Science and Engineering, Software",2.0,Seed,2023-05-30,,Seed,2100000.0,Private,,,,,,1,2022,5924,False
474,Ampersand Biomedicines,2020-01-01,https://www.ampersand.bio/,"Boston, Massachusetts, United States","Biotechnology, Health Care, Science and Engineering",1.0,,2023-03-07,50000000.0,Venture - Series Unknown,50000000.0,Private,,,,,,3,2020,5925,False
475,Nalu Bio,2019-01-01,https://www.nalubio.com/,"San Francisco, California, United States","Biotechnology, Health Care, Science and Engineering",3.0,Early Stage Venture,2023-02-28,12000000.0,Series A,12000000.0,Private,,,1.0,0.0,Organic Chemistry,4,2019,5926,False
481,iNNBeauty Project,2018-01-01,https://www.innbeautyproject.com/,"White Plains, New York, United States",Consumer Goods,2.0,Early Stage Venture,2022-12-13,12000000.0,Series B,12000000.0,Private,,,,,,5,2018,5927,False
490,Filebase,2019-01-01,https://filebase.com,"Boston, Massachusetts, United States","Blockchain and Cryptocurrency, Hardware, Information Technology, Internet Services, Other, Software",2.0,,2023-08-07,1000000.0,Venture - Series Unknown,3000000.0,Private,,,0.0,1.0,,4,2019,5928,False
495,Chattr,2018-01-01,https://chattr.ai/,"Tampa, Florida, United States","Artificial Intelligence, Commerce and Shopping, Data and Analytics, Internet Services, Professional Services, Science and Engineering, Software",2.0,Seed,2022-04-13,3700000.0,Seed,4000000.0,Private,,,0.0,1.0,,5,2018,5929,False
497,CapiTrade Launchpad,2021-04-08,https://capitrade.cc,"Atlanta, Georgia, United States","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",2.0,IPO,2022-01-26,,Seed,20000000.0,Public,2021-12-30,,,,,2,2021,5930,False
500,Windsor.io,2018-11-01,https://windsor.io/,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",4.0,Seed,2022-01-01,,Seed,3100000.0,Private,,,,,,5,2018,5931,False
504,VivaWell,2020-01-01,https://vivawell.com.mx/,"La Loma, New Mexico, United States","Administrative Services, Artificial Intelligence, Data and Analytics, Health Care, Information Technology, Other, Science and Engineering, Software",1.0,Seed,2023-01-12,1600000.0,Seed,1600000.0,Private,,,,,,3,2020,5932,False
505,Sunscreen,2021-01-01,https://sunscreen.tech,"San Francisco, California, United States","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",2.0,Seed,2022-07-18,4650000.0,Seed,5220000.0,Private,,,,,,2,2021,5933,False
506,Invetx,2018-01-01,https://www.invetx.com,"Boston, Massachusetts, United States","Biotechnology, Health Care, Science and Engineering",3.0,Early Stage Venture,2022-05-10,60500000.0,Series B,85750000.0,Private,,,9.0,5.0,Organic Chemistry,5,2018,5934,False
510,Zette,2020-07-06,https://www.zette.com/,"San Francisco, California, United States","Internet Services, Media and Entertainment",2.0,Seed,2021-08-12,,Pre-Seed,1700000.0,Private,,,,,,3,2020,5935,False
516,S2A Modular,2018-01-01,https://www.s2amodular.com,"Murrieta, California, United States","Consumer Electronics, Real Estate, Sustainability",4.0,Seed,2023-03-10,125000.0,Seed,57115000.0,Private,,,,,,5,2018,5936,False
520,Fuego,2019-01-01,https://fuegodance.com/,"Miami, Florida, United States","Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design",4.0,Seed,2022-10-31,1500000.0,Seed,3170000.0,Private,,,,,,4,2019,5937,False
521,Vaulted Deep,2023-01-01,https://vaulteddeep.com,"Houston, Texas, United States","Science and Engineering, Sustainability",1.0,Seed,2023-09-07,8000000.0,Seed,8000000.0,Private,,,,,,0,2023,5938,False
522,Reflex,2021-01-01,https://www.workreflex.com,"Austin, Texas, United States",Sales and Marketing,2.0,Seed,2022-06-08,4500000.0,Seed,5950000.0,Private,,,,,,2,2021,5939,False
527,Cache,2021-01-01,https://usecache.com,"San Francisco, California, United States",Financial Services,1.0,Seed,2023-06-08,5750000.0,Pre-Seed,5750000.0,Private,,,,,,2,2021,5940,False
528,Takes,2020-01-01,https://www.takes.live,"San Francisco, California, United States","Apps, Content and Publishing, Hardware, Media and Entertainment, Mobile, Platforms, Software, Video",1.0,Seed,2023-09-07,1600000.0,Pre-Seed,1600000.0,Private,,,0.0,0.0,,3,2020,5941,False
530,Bioveritas,2021-01-01,https://www.bioveritas.com/,"Bryan, Texas, United States","Biotechnology, Natural Resources, Science and Engineering, Sustainability",1.0,M&A,2022-10-26,65000000.0,Private Equity,65000000.0,Private,,,1.0,0.0,,2,2021,5942,False
531,Rose Health,2018-06-01,https://rosehealth.com,"Washington, District of Columbia, United States","Artificial Intelligence, Data and Analytics, Health Care, Science and Engineering, Software",4.0,M&A,2023-03-27,,Non-equity Assistance,9000000.0,Private,,,0.0,1.0,,5,2018,5943,False
532,SquadTrip,2022-01-01,https://www.squadtrip.com/,"Tulsa, Oklahoma, United States","Software, Travel and Tourism",3.0,Seed,2023-06-30,150000.0,Convertible Note,1650000.0,Private,,,,,,1,2022,5944,False
539,"Lucid Drone Technologies, Inc.",2018-01-01,http://www.luciddronetech.com/,"Charlotte, North Carolina, United States","Consumer Electronics, Consumer Goods, Hardware, Manufacturing, Science and Engineering, Software",5.0,Seed,2022-06-01,2100000.0,Seed,6587355.0,Private,,,,,,5,2018,5945,False
540,Dantari,2018-01-01,https://dantari.com/,"Thousand Oaks, California, United States","Biotechnology, Science and Engineering",2.0,Early Stage Venture,2022-12-08,47000000.0,Series A,47000000.0,Private,,,,,,5,2018,5946,False
543,Joy,2020-10-01,https://joy.co,"Oakland, California, United States","Community and Lifestyle, Content and Publishing, Media and Entertainment, Other, Software",3.0,,2023-06-01,8072418.0,Venture - Series Unknown,11072418.0,Private,,,,,,3,2020,5947,False
