,company,Founded Date,website,Headquarters Location,Industry Groups,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,age,founding_year,org_uuid,snapshot_in_window
107,Agot,2019-05-01,https://agot.ai/,"Pittsburgh, Pennsylvania, United States","Artificial Intelligence, Data and Analytics, Food and Beverage, Hardware, Information Technology, Science and Engineering, Software",6.0,Seed,2023-09-07,200000.0,Convertible Note,27440000.0,Private,,,5,0.0,Computing; Calculating,4,2019,11614,False
113,SiteTrace,2020-01-01,https://www.sitetrace.io/,"Millbrae, California, United States","Administrative Services, Other, Real Estate, Software",1.0,M&A,2021-03-17,760000.0,Seed,760000.0,Private,,,,,,3,2020,11615,False
116,Emitrr,2019-01-30,https://www.emitrr.com,"West New York, New Jersey, United States","Internet Services, Mobile, Other",2.0,Seed,2022-08-02,3943782.0,Seed,4443782.0,Private,,,,,,4,2019,11616,False
118,Insight Risk Technologies,2020-01-01,https://www.insightrisktec.com/,"Southport, Connecticut, United States",,1.0,M&A,2021-01-01,1000000.0,Seed,1000000.0,Private,,,,,,3,2020,11617,False
129,Manganum,2022-01-04,https://manganum.app,"Middletown, Delaware, United States","Apps, Internet Services, Messaging and Telecommunications, Software",2.0,Seed,2023-06-01,500000.0,Seed,500000.0,Private,,,,,,1,2022,11618,False
133,School of Traditional Skills,2021-08-01,https://www.schooloftraditionalskills.com/,"Bonners Ferry, Idaho, United States","Education, Software",2.0,Seed,2023-05-02,750000.0,Seed,1660000.0,Private,,,,,,2,2021,11619,False
140,Cartwheel Software,2021-01-01,http://cartwheelsoftware.com,"New York, New York, United States",Software,3.0,Early Stage Venture,2023-10-02,,Series A,650000.0,Private,,,0,38.0,,2,2021,11620,False
142,Granted,2021-02-01,https://granted.co/,"Santa Monica, California, United States","Commerce and Shopping, Events, Media and Entertainment, Sports",1.0,M&A,2021-04-26,3000000.0,Seed,3000000.0,Private,,,,,,2,2021,11621,False
151,Storydoc,2019-02-03,https://storydoc.org,"Round Rock, Texas, United States","Information Technology, Internet Services, Software",1.0,Seed,2022-10-03,430000.0,Seed,430000.0,Private,,,,,,4,2019,11622,False
156,Sawa Credit,2021-04-18,https://sawa.money,"Castro Valley, California, United States","Artificial Intelligence, Data and Analytics, Financial Services, Information Technology, Lending and Investments, Software",1.0,Seed,2022-04-20,3000000.0,Seed,3000000.0,Private,,,0,0.0,,2,2021,11623,False
157,InShare Services Inc.,2019-01-01,https://inshare.com,"Scottsdale, Arizona, United States",Financial Services,1.0,Seed,2021-08-25,7500000.0,Seed,7500000.0,Private,,,,,,4,2019,11624,False
164,Pienza,2020-01-01,https://pienza.com/,"Seattle, Washington, United States",Financial Services,1.0,Seed,2020-12-08,5100000.0,Seed,5100000.0,Private,,,,,,3,2020,11625,False
165,ReThink Pay,2021-06-02,https://www.rethinkpay.com,"Mountain View, California, United States","Financial Services, Mobile, Payments, Software",1.0,Seed,2021-07-26,175000.0,Seed,175000.0,Private,,,,,,2,2021,11626,False
173,DifferentKind,2021-04-01,http://differentkind.com,"Salida, Colorado, United States","Health Care, Information Technology, Software",1.0,Seed,2023-04-18,694999.0,Seed,694999.0,Private,,,,,,2,2021,11627,False
179,Upflex,2018-01-01,https://www.upflex.com,"New York, New York, United States","Administrative Services, Information Technology, Internet Services, Real Estate, Software",3.0,Early Stage Venture,2022-05-25,30000000.0,Series A,34100000.0,Private,,,0,2.0,,5,2018,11628,False
186,Coolant,2023-01-04,https://coolant.earth,"Cambridge, Massachusetts, United States",Software,1.0,Seed,2023-07-14,800000.0,Pre-Seed,800000.0,Private,,,,,,0,2023,11629,False
191,Octamile,2021-09-01,https://octamile.com,"Middletown, Delaware, United States","Financial Services, Software",2.0,Seed,2022-03-09,,Pre-Seed,500000.0,Private,,,,,,2,2021,11630,False
192,Stibee,2019-01-01,https://stibee.com,"Netherlands, Missouri, United States","Data and Analytics, Media and Entertainment, Sales and Marketing",1.0,Seed,2020-06-03,287850.0,Seed,287850.0,Private,,,,,,4,2019,11631,False
194,Paragon,2019-01-01,https://www.useparagon.com,"Los Angeles, California, United States","Data and Analytics, Hardware, Information Technology, Software",3.0,Early Stage Venture,2022-07-27,13000000.0,Series A,15650000.0,Private,,,0,1.0,,4,2019,11632,False
195,RADAAR,2019-01-01,https://www.radaar.io/,"Newark, Delaware, United States","Internet Services, Sales and Marketing",1.0,Seed,2020-11-24,115000.0,Seed,115000.0,Private,,,,,,4,2019,11633,False
197,Ateios,2018-01-01,https://www.ateios.com/,"Indianapolis, Indiana, United States","Consumer Electronics, Hardware, Manufacturing",5.0,,2022-03-09,,Venture - Series Unknown,1846000.0,Private,,,,,,5,2018,11634,False
198,Acre Gold,2018-01-01,https://getacregold.com,"Santa Monica, California, United States",Financial Services,4.0,Seed,2022-03-28,3900000.0,Debt Financing,8260000.0,Private,,,,,,5,2018,11635,False
202,Abide,2022-09-01,https://abidebrands.co,"Orlando, Florida, United States",Software,1.0,Seed,2022-12-10,1300000.0,Pre-Seed,1300000.0,Private,,,,,,1,2022,11636,False
204,EarthEn,2021-01-01,https://www.earthen.energy/,"Phoenix, Arizona, United States",Energy,2.0,,2023-08-16,750000.0,Grant,750000.0,Private,,,,,,2,2021,11637,False
223,OverlayAnalytics,2018-11-01,https://www.overlayanalytics.com/,"Dallas, Texas, United States","Data and Analytics, Financial Services, Information Technology, Software",1.0,Seed,2019-01-01,1500000.0,Pre-Seed,1500000.0,Private,,,,,,5,2018,11638,False
225,MarqVision,2020-01-01,https://www.marqvision.com,"Los Angeles, California, United States","Artificial Intelligence, Data and Analytics, Other, Professional Services, Science and Engineering, Software",3.0,Early Stage Venture,2022-08-02,20000000.0,Series A,25000000.0,Private,,,,,,3,2020,11639,False
227,Metaverse Game Studios,2020-01-01,https://angelicthegame.com/,"St. Petersburg, Florida, United States","Blockchain and Cryptocurrency, Gaming, Other",1.0,,2022-03-14,10000000.0,Venture - Series Unknown,10000000.0,Private,,,,,,3,2020,11640,False
231,Private Wealth Asset Management,2021-01-01,https://privatewealth.com,"Cedar Rapids, Iowa, United States","Financial Services, Professional Services",4.0,,2023-04-04,3000000.0,Venture - Series Unknown,15469647.0,Private,,,,,,2,2021,11641,False
233,ElectroNeek,2019-01-11,http://www.electroneek.com/,"Austin, Texas, United States","Artificial Intelligence, Data and Analytics, Information Technology, Other, Science and Engineering, Software",8.0,Early Stage Venture,2021-06-01,20000000.0,Series A,23655000.0,Private,,,,,,4,2019,11642,False
237,Mindful Agency LLC,2021-09-01,https://mindfulagency.com/,"Henderson, Nevada, United States","Internet Services, Media and Entertainment, Sales and Marketing",1.0,Seed,2021-12-01,5000000.0,Seed,5000000.0,Private,,,,,,2,2021,11643,False
238,Dynam.AI,2019-05-29,https://dynam.ai,"San Diego, California, United States","Artificial Intelligence, Data and Analytics, Hardware, Information Technology, Professional Services, Science and Engineering, Software",4.0,Seed,2022-07-15,1000000.0,Seed,4166992.0,Private,,,1,0.0,,4,2019,11644,False
243,JupiterDX,2022-01-01,https://www.jupiter-dx.com,"Chicago, Illinois, United States",Health Care,1.0,Seed,2023-01-10,500000.0,Pre-Seed,500000.0,Private,,,0,0.0,,1,2022,11645,False
244,East Point Energy,2018-01-01,https://eastpointenergy.com/,"Charlottesville, Virginia, United States","Energy, Sustainability",2.0,M&A,2020-08-14,2250000.0,Venture - Series Unknown,3800000.0,Private,,,0,1.0,,5,2018,11646,False
256,The Fascination,2020-01-01,http://thefascination.com,"Virginia Beach, Virginia, United States","Clothing and Apparel, Commerce and Shopping, Design",1.0,M&A,2021-05-18,1000000.0,Seed,1000000.0,Private,,,,,,3,2020,11647,False
259,JAM FINTOP,2021-01-01,https://www.jamfintop.com/,"Atlanta, Georgia, United States",Financial Services,,,,,,,Private,,,,,,2,2021,11648,False
260,Pinpoint Therapeutics,2018-01-01,https://www.pinpointtherapeutics.com/,"Philadelphia, Pennsylvania, United States","Biotechnology, Health Care, Science and Engineering",1.0,,2019-12-30,1000000.0,Debt Financing,1000000.0,Private,,,,,,5,2018,11649,False
263,Lobus,2018-01-01,https://www.lobus.io/,"New York, New York, United States","Commerce and Shopping, Financial Services, Information Technology, Internet Services, Software",3.0,,2021-04-29,6000000.0,Venture - Series Unknown,6000000.0,Private,,,,,,5,2018,11650,False
271,Glovender,2022-02-01,https://www.glovender.com/,"Nashville, Tennessee, United States","Information Technology, Transportation",1.0,Seed,2023-01-30,695000.0,Seed,695000.0,Private,,,,,,1,2022,11651,False
279,Workiom,2018-04-01,https://workiom.com/,"Newark, Delaware, United States","Information Technology, Sales and Marketing, Software",2.0,Seed,2021-06-01,100000.0,Seed,150000.0,Private,,,,,,5,2018,11652,False
280,mePrism,2019-01-01,https://meprism.com/,"New York, New York, United States","Apps, Data and Analytics, Internet Services, Software",2.0,,2023-06-30,1089985.0,Venture - Series Unknown,4864985.0,Private,,,0,1.0,,4,2019,11653,False
285,Peeq,2019-02-01,https://getpeeq.com/,"Omaha, Nebraska, United States","Consumer Goods, Health Care",4.0,Seed,2023-04-13,750000.0,Seed,1750000.0,Private,,,1,2.0,Medical Or Veterinary Science; Hygiene,4,2019,11654,False
288,arcomedlab,2018-09-23,http://www.arcomedlab.com,"Miami, Florida, United States",Health Care,3.0,Seed,2023-02-23,350000.0,Seed,1850000.0,Private,,,0,0.0,,5,2018,11655,False
297,Sovereign Systems,2022-06-01,https://BlindInsight.io,"Santa Monica, California, United States","Information Technology, Other, Privacy and Security, Software",3.0,,2023-07-27,150000.0,Undisclosed,345000.0,Private,,,,,,1,2022,11656,False
299,Capiche,2019-01-01,https://capiche.com,"San Francisco, California, United States","Commerce and Shopping, Community and Lifestyle, Content and Publishing, Internet Services, Media and Entertainment",4.0,M&A,2020-01-23,,Pre-Seed,2200000.0,Private,,,,,,4,2019,11657,False
302,Forta,2021-12-21,https://www.fortahealth.com/,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Health Care, Science and Engineering, Software",2.0,Early Stage Venture,2022-08-18,,Series A,,Private,,,0,0.0,,2,2021,11658,False
304,Drivill Inc,2019-02-01,https://www.drivill.com/,"New York, New York, United States","Financial Services, Payments, Transportation",4.0,Early Stage Venture,2021-10-01,74714048.0,Series A,77514048.0,Private,,,,,,4,2019,11659,False
317,Halen,2021-04-01,https://gethalen.com/,"Wilmington, Delaware, United States","Apps, Other, Software",2.0,Seed,2022-06-20,1000000.0,Pre-Seed,1100000.0,Private,,,,,,2,2021,11660,False
337,FX1,2019-01-01,https://fx1.io/,"Carlsbad, California, United States","Artificial Intelligence, Blockchain and Cryptocurrency, Data and Analytics, Gaming, Media and Entertainment, Other, Science and Engineering, Software, Sports",2.0,,2022-08-13,250000.0,Undisclosed,1350000.0,Private,,,,,,4,2019,11661,False
341,Docty Inc.,2020-03-17,https://docty.ai,"Norwalk, Connecticut, United States","Health Care, Mobile, Software",2.0,Seed,2021-01-06,500000.0,Seed,1500000.0,Private,,,0,1.0,,3,2020,11662,False
343,ImagineX,2018-01-01,https://imagine-x.co/,"Austin, Texas, United States","Data and Analytics, Hardware, Software",4.0,Seed,2022-09-30,400000.0,Pre-Seed,1000000.0,Private,,,,,,5,2018,11663,False
345,Cloudsnap,2018-09-01,http://cloudsnap.com,"Austin, Texas, United States","Data and Analytics, Financial Services, Hardware, Information Technology, Software",6.0,M&A,2019-11-21,1800000.0,Venture - Series Unknown,4468000.0,Private,,,0,1.0,,5,2018,11664,False
352,Appreciate,2022-02-28,https://www.appreciate.io,"Columbia, Missouri, United States","Data and Analytics, Design, Information Technology, Real Estate, Software",2.0,Seed,2022-11-20,810000.0,Seed,870000.0,Private,,,,,,1,2022,11665,False
356,Flow Environmental Systems,2022-01-01,https://www.flowenvirosys.com/,"Seattle, Washington, United States","Manufacturing, Other, Sustainability",2.0,Seed,2023-08-21,750000.0,Seed,750000.0,Private,,,,,,1,2022,11666,False
359,Attune Pharmaceuticals,2018-01-01,http://attunepharma.com/,"New York, New York, United States","Biotechnology, Science and Engineering",1.0,Early Stage Venture,2019-01-23,23000000.0,Series B,23000000.0,Private,,,4,0.0,Organic Chemistry,5,2018,11667,False
362,VendorConnect,2023-06-01,https://www.vendorconnect.ai/,"New York, New York, United States","Administrative Services, Information Technology, Other, Professional Services, Software, Transportation",1.0,Seed,2023-09-15,50000.0,Angel,50000.0,Private,,,,,,0,2023,11668,False
363,Levanta,2022-01-01,https://levanta.io/,"Seattle, Washington, United States","Advertising, Sales and Marketing, Software",1.0,Seed,2022-12-16,355000.0,Pre-Seed,355000.0,Private,,,,,,1,2022,11669,False
364,New Silver,2019-01-01,https://newsilver.com,"West Hartford, Connecticut, United States","Financial Services, Real Estate",1.0,,2020-12-17,125044.0,Debt Financing,125044.0,Private,,,,,,4,2019,11670,False
370,Flox,2020-01-01,https://www.downtoflox.com/,"New York, New York, United States","Apps, Internet Services, Software",1.0,Seed,2021-10-30,1200000.0,Seed,1200000.0,Private,,,,,,3,2020,11671,False
371,FLYX,2020-02-01,https://flyx.me,"New York, New York, United States","Information Technology, Internet Services, Media and Entertainment",1.0,Seed,2020-07-14,200000.0,Pre-Seed,200000.0,Private,,,,,,3,2020,11672,False
376,AGEYE,2018-05-01,https://www.ageyetech.com,"Raleigh, North Carolina, United States","Agriculture and Farming, Artificial Intelligence, Biotechnology, Data and Analytics, Science and Engineering, Software",2.0,Seed,2022-10-04,500000.0,Seed,500000.0,Private,,,3,3.0,Computing; Calculating,5,2018,11673,False
383,OpenAds,2023-01-01,https://openads.ai,"New York, New York, United States","Advertising, Internet Services, Sales and Marketing",3.0,Seed,2023-06-01,,Seed,300000.0,Private,,,,,,0,2023,11674,False
384,Starfish Specialty Insurance,2021-01-01,https://www.starfishspecialty.com/,"New York, New York, United States",Financial Services,2.0,Seed,2022-12-05,2500000.0,Seed,3000000.0,Private,,,,,,2,2021,11675,False
389,Influxer,2020-01-01,https://influxer.com/,"Dallas, Texas, United States",Sales and Marketing,1.0,Seed,2023-03-23,385000.0,Seed,385000.0,Private,,,0,0.0,,3,2020,11676,False
391,Althea,2018-01-01,https://althea.net,"San Diego, California, United States","Blockchain and Cryptocurrency, Internet Services, Other",2.0,,2019-05-11,,Equity Crowdfunding,100000.0,Private,,,"1,892",278.0,Biochemistry; Beer; Spirits; Wine; Vinegar; Microbiology; Enzymology; Mutation Or Genetic Engineering,5,2018,11677,False
405,Liqwid Labs,2021-01-01,https://www.liqwid.finance/,"Washington, Pennsylvania, United States","Blockchain and Cryptocurrency, Financial Services, Other",2.0,Seed,2022-12-01,2700000.0,Seed,2700000.0,Private,,,,,,2,2021,11678,False
406,Insight Browser,2019-01-01,https://insightbrowser.com,"San Francisco, California, United States","Advertising, Internet Services, Sales and Marketing, Software",1.0,Seed,2019-03-18,1500000.0,Seed,1500000.0,Private,,,0,2.0,,4,2019,11679,False
410,Stan World,2019-08-28,https://www.stan.world/,"Los Angeles, California, United States","Community and Lifestyle, Hardware, Internet Services, Media and Entertainment, Software",4.0,Seed,2021-10-28,1600000.0,Seed,3431000.0,Private,,,0,1.0,,4,2019,11680,False
414,Century House Partners,2023-01-01,https://www.centuryhousepartners.com/,"San Francisco, California, United States","Financial Services, Lending and Investments",1.0,Seed,2023-10-02,600000.0,Seed,600000.0,Private,,,,,,0,2023,11681,False
419,NetOne Talent,2020-01-01,https://netonetalent.com,"Alpharetta, Georgia, United States","Administrative Services, Professional Services",1.0,,2022-07-24,2017610.0,Venture - Series Unknown,2017610.0,Private,,,,,,3,2020,11682,False
422,FUTURELY,2019-01-01,http://www.myfuturely.com/,"San Francisco, California, United States","Education, Software",1.0,Seed,2021-09-28,1500000.0,Angel,1500000.0,Private,,,0,1.0,,4,2019,11683,False
428,Skylyte,2019-01-01,https://www.skylyte.com/,"Portland, Oregon, United States","Education, Health Care",2.0,Seed,2022-11-07,,Pre-Seed,1500000.0,Private,,,,,,4,2019,11684,False
433,BioFeyn,2020-01-01,https://www.biofeyn.com/,"Boston, Massachusetts, United States","Agriculture and Farming, Biotechnology, Health Care, Science and Engineering",5.0,Seed,2022-02-28,,Seed,854917.0,Private,,,,,,3,2020,11685,False
438,Reciprocity Health,2020-01-01,https://www.reciprocityhealth.com/programs,"Wilmington, Delaware, United States","Apps, Artificial Intelligence, Data and Analytics, Financial Services, Health Care, Mobile, Science and Engineering, Software",1.0,Seed,2022-08-23,450000.0,Seed,450000.0,Private,,,0,1.0,,3,2020,11686,False
441,Coinmine,2018-11-01,https://coinmine.com,"Manhattan Beach, California, United States","Blockchain and Cryptocurrency, Financial Services, Hardware, Natural Resources, Payments, Software",2.0,Seed,2019-08-15,2500000.0,Seed,4500000.0,Private,,,0,1.0,,5,2018,11687,False
