,company,Founded Date,website,Headquarters Location,Industry Groups,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,age,founding_year,org_uuid,snapshot_in_window
915,Casebook PBC,2018-07-01,http://www.casebook.net,"New York, New York, United States","Apps, Government and Military, Information Technology, Other, Social Impact, Software",2.0,Seed,2018-12-01,3000000.0,Pre-Seed,3000000.0,Private,,,0.0,1.0,,5,2018,4120,False
917,Function Oncology,2023-01-01,https://functiononcology.com,"San Diego, California, United States","Biotechnology, Health Care, Science and Engineering",1.0,Early Stage Venture,2023-04-12,28000000.0,Series A,28000000.0,Private,,,1.0,0.0,Combinatorial Chemistry,0,2023,4121,False
920,Customers.ai,2018-01-01,https://customers.ai,"Boston, Massachusetts, United States","Artificial Intelligence, Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software",1.0,Early Stage Venture,2023-04-05,4990000.0,Series A,4990000.0,Private,,,,,,5,2018,4122,False
921,Rally,2018-01-01,https://www.rally.io,"San Francisco, California, United States","Apps, Blockchain and Cryptocurrency, Content and Publishing, Media and Entertainment, Other, Software, Video",2.0,,2021-04-28,57000000.0,Initial Coin Offering,57000000.0,Private,,,,,,5,2018,4123,False
925,Momos,2020-11-01,https://www.momos.io/,"San Diego, California, United States","Food and Beverage, Software",1.0,Seed,2021-08-26,6500000.0,Seed,6500000.0,Private,,,,,,3,2020,4124,False
927,Nabla Bio,2020-05-29,https://www.nabla.bio,"Boston, Massachusetts, United States","Artificial Intelligence, Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",4.0,Seed,2021-12-06,11000000.0,Seed,11256000.0,Private,,,,,,3,2020,4125,False
931,CornerUp,2021-01-01,https://www.cornerup.com,"New York, New York, United States","Commerce and Shopping, Other, Software",2.0,,2023-07-14,1500000.0,Venture - Series Unknown,8980165.0,Private,,,,,,2,2021,4126,False
936,Bankuish,2020-03-01,https://www.bankuish.com,"New York, New York, United States","Financial Services, Lending and Investments, Professional Services",2.0,Seed,2022-03-31,4650000.0,Seed,6000000.0,Private,,,,,,3,2020,4127,False
938,Synapticure,2019-01-01,https://www.synapticure.com/,"Chicago, Illinois, United States","Biotechnology, Health Care, Science and Engineering",3.0,Seed,2023-01-09,7100000.0,Seed,13100000.0,Private,,,0.0,1.0,,4,2019,4128,False
942,Catamaran Bio,2020-01-01,https://catamaranbio.com/,"Cambridge, Massachusetts, United States","Biotechnology, Health Care, Science and Engineering",1.0,Early Stage Venture,2020-11-23,42000000.0,Series A,42000000.0,Private,,,,,,3,2020,4129,False
944,BCD Bioscience,2019-01-01,https://www.bcdbio.com/,"Davis, California, United States","Biotechnology, Food and Beverage, Health Care, Science and Engineering",3.0,Early Stage Venture,2022-04-13,12000000.0,Series A,17000000.0,Private,,,,,,4,2019,4130,False
945,Prophia,2018-03-01,https://www.prophia.com,"San Francisco, California, United States","Financial Services, Real Estate, Software",3.0,Early Stage Venture,2022-12-01,10200000.0,Series A,15300000.0,Private,,,,,,5,2018,4131,False
946,LoginID,2019-01-01,https://loginid.io,"San Mateo, California, United States","Biotechnology, Commerce and Shopping, Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",9.0,Seed,2022-04-01,2325000.0,Seed,11052500.0,Private,,,5.0,1.0,Electric Communication Technique,4,2019,4132,False
950,Polymer Labs,2021-01-01,https://www.polymerlabs.org,"Los Angeles, California, United States","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",2.0,Seed,2022-03-02,3600000.0,Seed,3600000.0,Private,,,,,,2,2021,4133,False
951,SGNL,2021-01-01,https://sgnl.ai/,"Palo Alto, California, United States","Hardware, Information Technology, Internet Services, Software",1.0,Seed,2022-10-27,12000000.0,Seed,12000000.0,Private,,,0.0,1.0,,2,2021,4134,False
953,Santa Ana Bio,2021-01-01,https://www.santaanabio.com/,"Alameda, California, United States","Biotechnology, Health Care, Science and Engineering",1.0,Early Stage Venture,2023-02-28,35313642.0,Series A,35313642.0,Private,,,,,,2,2021,4135,False
954,FoodReady,2021-01-01,https://foodready.ai/,"Chicago, Illinois, United States","Food and Beverage, Information Technology, Software",4.0,Seed,2023-09-08,3912987.0,Seed,5455526.0,Private,,,,,,2,2021,4136,False
962,PROOF,2021-01-01,https://proof.xyz,"Portland, Oregon, United States","Blockchain and Cryptocurrency, Community and Lifestyle, Media and Entertainment, Other",2.0,Early Stage Venture,2022-08-30,50000000.0,Series A,60000000.0,Private,,,,,,2,2021,4137,False
965,Freedom Robotics,2018-01-01,http://www.freedomrobotics.com,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Hardware, Information Technology, Science and Engineering, Software",3.0,,2020-10-01,,Venture - Series Unknown,6600000.0,Private,,,0.0,3.0,,5,2018,4138,False
967,NimbleEdge,2021-09-01,https://www.nimbleedge.com,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Software",2.0,Seed,2022-02-09,3324951.0,Seed,3324951.0,Private,,,,,,2,2021,4139,False
973,Amini,2022-11-01,https://www.amini.ai,"New York, New York, United States","Artificial Intelligence, Data and Analytics, Navigation and Mapping, Science and Engineering, Software",1.0,Seed,2023-05-18,2000000.0,Pre-Seed,2000000.0,Private,,,,,,1,2022,4140,False
977,Mindful Care,2018-01-01,https://mindful.care,"West Hempstead, New York, United States",Health Care,4.0,Early Stage Venture,2022-10-19,7000000.0,Series B,11055000.0,Private,,,0.0,2.0,,5,2018,4141,False
979,ProdPerfect,2018-01-03,https://prodperfect.com/,"San Francisco, California, United States",Software,5.0,Early Stage Venture,2021-12-01,,Series A,20450000.0,Private,,,0.0,1.0,,5,2018,4142,False
982,PureCode,2021-01-01,https://purecodesoftware.com,"Austin, Texas, United States","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",1.0,Seed,2022-09-01,2625000.0,Pre-Seed,2625000.0,Private,,,,,,2,2021,4143,False
985,Avenue 8,2020-01-01,http://www.avenue8.com,"San Francisco, California, United States","Information Technology, Real Estate, Sales and Marketing",3.0,Early Stage Venture,2021-05-03,14000000.0,Series A,18000000.0,Private,,,0.0,4.0,,3,2020,4144,False
986,The Live Green Co,2019-10-01,https://thelivegreenco.com,"Boston, Massachusetts, United States","Biotechnology, Food and Beverage, Health Care, Science and Engineering, Sustainability",7.0,Seed,2022-01-05,7000000.0,Seed,16085000.0,Private,,,,,,4,2019,4145,False
987,Ampersand,2022-09-01,https://www.withampersand.com,"San Francisco, California, United States","Information Technology, Internet Services, Software",1.0,Seed,2023-04-13,4700000.0,Seed,4700000.0,Private,,,,,,1,2022,4146,False
988,TRaiCE,2021-04-13,https://www.traice.io,"Chicago, Illinois, United States","Artificial Intelligence, Data and Analytics, Financial Services, Professional Services, Science and Engineering, Software",4.0,Seed,2023-10-03,,Non-equity Assistance,370000.0,Private,,,,,,2,2021,4147,False
1,eBanqo,2019-02-01,https://www.ebanqo.com/,"Atlanta, Georgia, United States","Artificial Intelligence, Data and Analytics, Design, Other, Professional Services, Science and Engineering, Software",4.0,Seed,2023-09-12,,Seed,1850000.0,Private,,,,,,4,2019,4148,False
2,Common Paper,2020-01-01,http://www.commonpaper.com/,"Philadelphia, Pennsylvania, United States","Information Technology, Professional Services, Software",2.0,,2023-04-05,500000.0,Venture - Series Unknown,5000000.0,Private,,,,,,3,2020,4149,False
5,Snackable AI,2018-02-01,https://www.snackable.ai/,"New York, New York, United States","Artificial Intelligence, Data and Analytics, Media and Entertainment, Music and Audio, Science and Engineering, Software, Video",3.0,M&A,2019-12-27,2300000.0,Seed,3125000.0,Private,,,,,,5,2018,4150,False
7,Upstash,2021-01-01,https://upstash.com/,"San Jose, California, United States","Information Technology, Internet Services",1.0,Seed,2022-03-17,1900000.0,Seed,1900000.0,Private,,,,,,2,2021,4151,False
8,Try Your Best,2022-01-01,https://www.tyb.xyz/,"Tucson, Arizona, United States","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",3.0,Seed,2023-03-08,,Non-equity Assistance,11800000.0,Private,,,,,,1,2022,4152,False
10,VESSL AI,2020-04-27,https://vessl.ai/,"San Mateo, California, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",3.0,Seed,2021-11-15,4224400.0,Seed,4624400.0,Private,,,,,,3,2020,4153,False
14,Callin,2021-01-01,https://www.callin.com/,"San Francisco, California, United States","Apps, Internet Services, Media and Entertainment, Software",3.0,M&A,2023-01-01,,Venture - Series Unknown,12000000.0,Private,,,0.0,2.0,,2,2021,4154,False
15,Assure Health,2020-01-01,https://www.myassurehealth.com,"Fort Lauderdale, Florida, United States",Health Care,3.0,Seed,2022-11-14,8700000.0,Seed,11598102.0,Private,,,0.0,2.0,,3,2020,4155,False
16,Seven Starling,2020-01-01,https://www.sevenstarling.com,"New York, New York, United States","Community and Lifestyle, Health Care",4.0,Seed,2023-03-14,,Seed,3470000.0,Private,,,,,,3,2020,4156,False
28,Knowt,2019-04-22,https://knowt.io,"Lewes, Delaware, United States","Artificial Intelligence, Data and Analytics, Education, Science and Engineering, Software",3.0,,2023-07-24,2578381.0,Venture - Series Unknown,2753381.0,Private,,,,,,4,2019,4157,False
34,Gem Health,2022-01-04,https://www.gem.health,"Minneapolis, Minnesota, United States",Health Care,4.0,Seed,2023-09-11,,Seed,4955334.0,Private,,,,,,1,2022,4158,False
38,Supliful,2021-10-04,https://supliful.com/,"Denver, Colorado, United States","Commerce and Shopping, Consumer Goods, Internet Services",4.0,Seed,2023-08-01,250000.0,Pre-Seed,1887000.0,Private,,,,,,2,2021,4159,False
40,Trace,2018-01-01,https://www.tracehq.com,"San Francisco, California, United States","Data and Analytics, Financial Services, Information Technology, Software",1.0,Seed,2021-03-23,8300000.0,Seed,8300000.0,Private,,,,,,5,2018,4160,False
41,Fragment,2020-12-01,https://fragment.dev/,"Seattle, Washington, United States","Data and Analytics, Financial Services, Software",3.0,Seed,2023-01-12,2500000.0,Seed,10485000.0,Private,,,0.0,0.0,,3,2020,4161,False
42,Expressable,2019-01-01,https://www.expressable.io,"Austin, Texas, United States","Education, Health Care, Software",2.0,Early Stage Venture,2022-02-09,15000000.0,Series A,19500000.0,Private,,,,,,4,2019,4162,False
48,Waybridge,2019-07-01,https://waybridge.com,"New York, New York, United States","Information Technology, Software, Transportation",2.0,M&A,2021-05-14,10000000.0,Series A,20000000.0,Private,,,0.0,0.0,,4,2019,4163,False
50,Freedom Games,2020-07-01,https://www.freedom.gg,"Gurley, Alabama, United States",Gaming,1.0,Early Stage Venture,2022-11-04,10000000.0,Series A,10000000.0,Private,,,,,,3,2020,4164,False
54,Renee,2021-01-01,https://renee.com,"Los Angeles, California, United States","Consumer Goods, Health Care",3.0,Seed,2022-01-13,4400000.0,Seed,8200000.0,Private,,,,,,2,2021,4165,False
56,Alfie Health,2021-01-01,https://www.joinalfie.com,"New York, New York, United States",Health Care,2.0,Seed,2023-06-29,2100000.0,Pre-Seed,2100000.0,Private,,,,,,2,2021,4166,False
57,Mansa,2021-01-01,https://www.mansa.com/,"Woodland Hills, California, United States","Community and Lifestyle, Content and Publishing, Information Technology, Media and Entertainment, Video",1.0,Seed,2023-04-18,8000000.0,Seed,8000000.0,Private,,,0.0,0.0,,2,2021,4167,False
65,Anakin,2020-09-01,https://anakin.company,"San Francisco, California, United States","Artificial Intelligence, Commerce and Shopping, Data and Analytics, Information Technology, Sales and Marketing, Software",2.0,Seed,2021-12-10,1740000.0,Seed,1865000.0,Private,,,,,,3,2020,4168,False
66,Arc,2019-07-01,https://arc.dev/,"Mountain View, California, United States","Administrative Services, Professional Services",2.0,,2021-04-28,1000000.0,Equity Crowdfunding,1000000.0,Private,,,,,,4,2019,4169,False
73,MasonHub,2018-07-15,https://www.masonhub.co,"Rancho Cucamonga, California, United States",Transportation,6.0,,2022-12-13,120212.0,Venture - Series Unknown,21620212.0,Private,,,0.0,2.0,,5,2018,4170,False
77,Ambient,2023-01-01,https://ambient.finance,"Chicago, Illinois, United States","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",1.0,Seed,2023-07-12,6500000.0,Seed,6500000.0,Private,,,,,,0,2023,4171,False
83,Frontera Therapeutics,2019-09-01,https://cn.fronteratherapeutics.com,"Bedford, Massachusetts, United States","Biotechnology, Science and Engineering",1.0,Early Stage Venture,2022-06-24,160000000.0,Series B,160000000.0,Private,,,0.0,0.0,Medical Or Veterinary Science; Hygiene,4,2019,4172,False
85,BENQI Finance,2021-01-01,https://benqi.fi,"Newark, New Jersey, United States","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",1.0,Private Equity,2021-04-01,6000000.0,Private Equity,6000000.0,Private,,,,,,2,2021,4173,False
87,Datavault,2018-01-01,https://datavaultholdings.com/,"New York, New York, United States","Data and Analytics, Information Technology, Internet Services, Software",3.0,,2023-06-21,5097176.0,Venture - Series Unknown,68637531.0,Private,,,2.0,0.0,Computing; Calculating,5,2018,4174,False
91,Mezo,2020-01-01,https://mezo.io,"Chicago, Illinois, United States",Real Estate,3.0,Seed,2022-12-07,6000000.0,Seed,14769999.0,Private,,,0.0,1.0,,3,2020,4175,False
94,Converge,2021-01-01,http://convergeins.com/,"New York, New York, United States","Financial Services, Information Technology, Privacy and Security, Professional Services",1.0,Early Stage Venture,2023-08-01,15000000.0,Series A,15000000.0,Private,,,,,,2,2021,4176,False
99,UptimeAI,2019-01-01,https://www.uptimeai.com/,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Manufacturing, Science and Engineering, Software",3.0,Seed,2022-12-15,3500000.0,Seed,5006792.0,Private,,,,,,4,2019,4177,False
106,Finni Health,2022-01-01,https://www.finnihealth.com/,"San Francisco, California, United States","Community and Lifestyle, Health Care",2.0,Seed,2023-04-05,3340000.0,Seed,4140000.0,Private,,,,,,1,2022,4178,False
108,Absolute Labs,2021-01-01,https://www.absolutelabs.io,"San Francisco, California, United States","Design, Other, Professional Services",1.0,Seed,2023-04-11,8000000.0,Seed,8000000.0,Private,,,,,,2,2021,4179,False
110,0pass,2022-01-01,https://0pass.com,"Los Angeles, California, United States","Information Technology, Privacy and Security",2.0,Seed,2023-06-27,3525000.0,Seed,3650000.0,Private,,,,,,1,2022,4180,False
112,Marvin,2020-05-15,https://meetmarvin.com,"Marina Del Rey, California, United States",Health Care,2.0,Seed,2021-05-11,6200000.0,Seed,6200000.0,Private,,,,,,3,2020,4181,False
114,RevenueHero,2019-01-01,https://www.revenuehero.io,"Claymont, Delaware, United States","Information Technology, Software",1.0,Seed,2023-05-16,5100000.0,Seed,5100000.0,Private,,,,,,4,2019,4182,False
120,Sonet.io,2020-01-01,https://www.sonet.io/,"San Jose, California, United States","Information Technology, Privacy and Security, Software",1.0,Seed,2023-04-24,6000000.0,Seed,6000000.0,Private,,,0.0,1.0,,3,2020,4183,False
132,Carry,2022-01-01,https://carrymoney.com/,"Brooklyn, New York, United States",Financial Services,1.0,Seed,2022-12-08,4500000.0,Seed,4500000.0,Private,,,,,,1,2022,4184,False
140,Kopperfield,2021-01-01,https://www.kopperfield.com/,"Seattle, Washington, United States","Energy, Transportation",1.0,Seed,2022-09-28,5000000.0,Seed,5000000.0,Private,,,,,,2,2021,4185,False
145,Trustpage,2020-01-01,https://trustpage.com,"Royal Oak, Michigan, United States","Administrative Services, Artificial Intelligence, Data and Analytics, Information Technology, Other, Privacy and Security, Professional Services, Science and Engineering, Software",1.0,M&A,2021-11-30,5000000.0,Seed,5000000.0,Private,,,,,,3,2020,4186,False
146,Food Rocket,2021-01-01,https://www.foodrocket.me/,"Chicago, Illinois, United States","Administrative Services, Apps, Artificial Intelligence, Commerce and Shopping, Data and Analytics, Food and Beverage, Mobile, Science and Engineering, Software, Transportation",2.0,Early Stage Venture,2022-04-26,25000000.0,Series A,27000000.0,Private,,,,,,2,2021,4187,False
156,Brella Insurance,2019-01-01,https://www.joinbrella.com,"Claymont, Delaware, United States",Financial Services,3.0,Early Stage Venture,2021-04-22,15000000.0,Series A,22000000.0,Private,,,1.0,3.0,Computing; Calculating,4,2019,4188,False
